geneID	Gho_TRT_Liver_male_1
ENSMUSG00000061462	1
ENSMUSG00000061469	0
ENSMUSG00000061474	101
ENSMUSG00000061477	1298
ENSMUSG00000061479	223
ENSMUSG00000061482	672
ENSMUSG00000061486	0
ENSMUSG00000061488	2
ENSMUSG00000061489	0
ENSMUSG00000061490	0
ENSMUSG00000061501	0
ENSMUSG00000061510	7
ENSMUSG00000061517	0
ENSMUSG00000061518	2186
ENSMUSG00000061520	0
ENSMUSG00000061524	0
ENSMUSG00000061525	0
ENSMUSG00000061527	0
ENSMUSG00000061531	0
ENSMUSG00000061533	18
ENSMUSG00000061535	44
ENSMUSG00000061536	52
ENSMUSG00000061540	608
ENSMUSG00000061544	148
ENSMUSG00000061549	0
ENSMUSG00000061559	830
ENSMUSG00000061561	0
ENSMUSG00000061576	0
ENSMUSG00000061577	1
ENSMUSG00000061578	26
ENSMUSG00000061584	0
ENSMUSG00000061589	132
ENSMUSG00000061601	25
ENSMUSG00000061602	0
ENSMUSG00000061603	5
ENSMUSG00000061607	149
ENSMUSG00000061613	261
ENSMUSG00000061614	0
ENSMUSG00000061615	7
ENSMUSG00000061616	0
ENSMUSG00000061619	0
ENSMUSG00000061626	0
ENSMUSG00000061633	0
ENSMUSG00000061637	0
ENSMUSG00000061650	101
ENSMUSG00000061653	0
ENSMUSG00000061665	887
ENSMUSG00000061666	9
ENSMUSG00000061669	6
ENSMUSG00000061684	8
ENSMUSG00000061689	119
ENSMUSG00000061701	0
ENSMUSG00000061702	0
ENSMUSG00000061704	0
ENSMUSG00000061707	0
ENSMUSG00000061718	66
ENSMUSG00000061723	0
ENSMUSG00000061724	30
ENSMUSG00000061728	1
ENSMUSG00000061731	777
ENSMUSG00000061740	4992
ENSMUSG00000061742	0
ENSMUSG00000061751	579
ENSMUSG00000061755	955
ENSMUSG00000061758	19
ENSMUSG00000061759	227
ENSMUSG00000061762	0
ENSMUSG00000061769	0
ENSMUSG00000061777	0
ENSMUSG00000061778	644
ENSMUSG00000061780	0
ENSMUSG00000061787	1783
ENSMUSG00000061798	0
ENSMUSG00000061802	0
ENSMUSG00000061808	114188
ENSMUSG00000061809	0
ENSMUSG00000061815	0
ENSMUSG00000061816	0
ENSMUSG00000061825	411
ENSMUSG00000061829	0
ENSMUSG00000061833	2
ENSMUSG00000061835	0
ENSMUSG00000061838	3214
ENSMUSG00000061843	0
ENSMUSG00000061845	0
ENSMUSG00000061847	0
ENSMUSG00000061848	172
ENSMUSG00000061852	0
ENSMUSG00000061859	241
ENSMUSG00000061863	5
ENSMUSG00000061864	0
ENSMUSG00000061875	0
ENSMUSG00000061877	0
ENSMUSG00000061878	0
ENSMUSG00000061882	65
ENSMUSG00000061887	375
ENSMUSG00000061894	91
ENSMUSG00000061897	59
ENSMUSG00000061898	109
ENSMUSG00000061904	4683
ENSMUSG00000061906	442
ENSMUSG00000061911	0
ENSMUSG00000061923	0
ENSMUSG00000061928	0
ENSMUSG00000061937	0
ENSMUSG00000061947	3482
ENSMUSG00000061950	473
ENSMUSG00000061952	0
ENSMUSG00000061958	0
ENSMUSG00000061959	2615
ENSMUSG00000061961	0
ENSMUSG00000061969	0
ENSMUSG00000061972	0
ENSMUSG00000061974	0
ENSMUSG00000061975	0
ENSMUSG00000061977	0
ENSMUSG00000061979	206
ENSMUSG00000061981	398
ENSMUSG00000061983	2217
ENSMUSG00000061984	0
ENSMUSG00000061988	0
ENSMUSG00000061991	1
ENSMUSG00000061992	1
ENSMUSG00000062006	1110
ENSMUSG00000062007	0
ENSMUSG00000062012	12
ENSMUSG00000062014	561
ENSMUSG00000062017	2
ENSMUSG00000062028	0
ENSMUSG00000062031	565
ENSMUSG00000062036	0
ENSMUSG00000062037	0
ENSMUSG00000062038	34
ENSMUSG00000062040	106
ENSMUSG00000062042	0
ENSMUSG00000062044	1
ENSMUSG00000062046	0
ENSMUSG00000062054	1376
ENSMUSG00000062061	47
ENSMUSG00000062064	0
ENSMUSG00000062070	3114
ENSMUSG00000062073	0
ENSMUSG00000062074	3
ENSMUSG00000062075	87
ENSMUSG00000062077	0
ENSMUSG00000062078	1419
ENSMUSG00000062081	257
ENSMUSG00000062082	4
ENSMUSG00000062083	9
ENSMUSG00000062087	1
ENSMUSG00000062093	58
ENSMUSG00000062098	112
ENSMUSG00000062101	100
ENSMUSG00000062103	0
ENSMUSG00000062105	0
ENSMUSG00000062110	151
ENSMUSG00000062115	128
ENSMUSG00000062116	129
ENSMUSG00000062121	0
ENSMUSG00000062124	0
ENSMUSG00000062127	188
ENSMUSG00000062128	7
ENSMUSG00000062132	1
ENSMUSG00000062142	0
ENSMUSG00000062148	0
ENSMUSG00000062151	0
ENSMUSG00000062152	0
ENSMUSG00000062154	0
ENSMUSG00000062157	2
ENSMUSG00000062162	0
ENSMUSG00000062165	0
ENSMUSG00000062168	0
ENSMUSG00000062169	209
ENSMUSG00000062170	2
ENSMUSG00000062175	3
ENSMUSG00000062181	9912
ENSMUSG00000062184	0
ENSMUSG00000062186	0
ENSMUSG00000062190	123
ENSMUSG00000062198	89
ENSMUSG00000062199	0
ENSMUSG00000062200	0
ENSMUSG00000062201	0
ENSMUSG00000062202	370
ENSMUSG00000062203	1363
ENSMUSG00000062204	0
ENSMUSG00000062209	307
ENSMUSG00000062210	38
ENSMUSG00000062224	0
ENSMUSG00000062226	0
ENSMUSG00000062232	752
ENSMUSG00000062234	961
ENSMUSG00000062235	0
ENSMUSG00000062245	0
ENSMUSG00000062248	154
ENSMUSG00000062252	0
ENSMUSG00000062257	0
ENSMUSG00000062270	724
ENSMUSG00000062272	0
ENSMUSG00000062275	0
ENSMUSG00000062278	0
ENSMUSG00000062279	0
ENSMUSG00000062280	0
ENSMUSG00000062282	0
ENSMUSG00000062284	9
ENSMUSG00000062285	0
ENSMUSG00000062296	0
ENSMUSG00000062300	484
ENSMUSG00000062309	1
ENSMUSG00000062310	1
ENSMUSG00000062312	23
ENSMUSG00000062314	0
ENSMUSG00000062319	2
ENSMUSG00000062327	0
ENSMUSG00000062328	2016
ENSMUSG00000062329	1
ENSMUSG00000062342	0
ENSMUSG00000062345	1
ENSMUSG00000062352	194
ENSMUSG00000062353	191
ENSMUSG00000062365	0
ENSMUSG00000062369	0
ENSMUSG00000062372	0
ENSMUSG00000062373	122
ENSMUSG00000062376	64
ENSMUSG00000062380	0
ENSMUSG00000062381	740
ENSMUSG00000062382	2774
ENSMUSG00000062383	5
ENSMUSG00000062391	0
ENSMUSG00000062393	0
ENSMUSG00000062397	1047
ENSMUSG00000062400	0
ENSMUSG00000062410	4673
ENSMUSG00000062417	9
ENSMUSG00000062421	142
ENSMUSG00000062426	0
ENSMUSG00000062432	4
ENSMUSG00000062433	0
ENSMUSG00000062434	0
ENSMUSG00000062438	3
ENSMUSG00000062444	0
ENSMUSG00000062456	433
ENSMUSG00000062458	1
ENSMUSG00000062461	9
ENSMUSG00000062464	0
ENSMUSG00000062470	2
ENSMUSG00000062472	1
ENSMUSG00000062477	0
ENSMUSG00000062478	8
ENSMUSG00000062480	4281
ENSMUSG00000062483	0
ENSMUSG00000062488	25
ENSMUSG00000062496	0
ENSMUSG00000062497	0
ENSMUSG00000062501	0
ENSMUSG00000062510	2
ENSMUSG00000062511	0
ENSMUSG00000062515	134
ENSMUSG00000062518	0
ENSMUSG00000062519	155
ENSMUSG00000062524	2
ENSMUSG00000062526	129
ENSMUSG00000062527	0
ENSMUSG00000062528	0
ENSMUSG00000062542	16
ENSMUSG00000062543	0
ENSMUSG00000062545	43
ENSMUSG00000062546	0
ENSMUSG00000062551	0
ENSMUSG00000062553	0
ENSMUSG00000062554	28
ENSMUSG00000062556	0
ENSMUSG00000062561	0
ENSMUSG00000062563	16
ENSMUSG00000062564	0
ENSMUSG00000062580	294
ENSMUSG00000062582	0
ENSMUSG00000062585	101
ENSMUSG00000062588	6
ENSMUSG00000062590	92
ENSMUSG00000062591	2
ENSMUSG00000062593	93
ENSMUSG00000062598	0
ENSMUSG00000062604	365
ENSMUSG00000062608	0
ENSMUSG00000062609	10
ENSMUSG00000062611	310
ENSMUSG00000062619	510
ENSMUSG00000062621	0
ENSMUSG00000062624	6116
ENSMUSG00000062627	641
ENSMUSG00000062629	0
ENSMUSG00000062632	0
ENSMUSG00000062638	0
ENSMUSG00000062646	511
ENSMUSG00000062647	4540
ENSMUSG00000062649	0
ENSMUSG00000062651	0
ENSMUSG00000062661	0
ENSMUSG00000062683	352
ENSMUSG00000062687	0
ENSMUSG00000062691	191
ENSMUSG00000062694	0
ENSMUSG00000062704	4
ENSMUSG00000062705	0
ENSMUSG00000062712	0
ENSMUSG00000062713	0
ENSMUSG00000062727	14
ENSMUSG00000062729	297
ENSMUSG00000062732	0
ENSMUSG00000062737	0
ENSMUSG00000062742	10
ENSMUSG00000062743	14
ENSMUSG00000062751	0
ENSMUSG00000062753	21
ENSMUSG00000062757	0
ENSMUSG00000062758	2
ENSMUSG00000062760	0
ENSMUSG00000062761	149
ENSMUSG00000062762	2687
ENSMUSG00000062773	0
ENSMUSG00000062778	0
ENSMUSG00000062782	0
ENSMUSG00000062785	13
ENSMUSG00000062791	0
ENSMUSG00000062793	0
ENSMUSG00000062794	3
ENSMUSG00000062797	158
ENSMUSG00000062808	3
ENSMUSG00000062814	0
ENSMUSG00000062818	0
ENSMUSG00000062822	524
ENSMUSG00000062825	545
ENSMUSG00000062826	0
ENSMUSG00000062833	0
ENSMUSG00000062844	0
ENSMUSG00000062846	77
ENSMUSG00000062859	5
ENSMUSG00000062861	15
ENSMUSG00000062866	204
ENSMUSG00000062867	379
ENSMUSG00000062868	0
ENSMUSG00000062873	0
ENSMUSG00000062874	0
ENSMUSG00000062878	0
ENSMUSG00000062892	0
ENSMUSG00000062896	15
ENSMUSG00000062901	3111
ENSMUSG00000062905	0
ENSMUSG00000062906	188
ENSMUSG00000062908	4586
ENSMUSG00000062914	0
ENSMUSG00000062929	802
ENSMUSG00000062931	85
ENSMUSG00000062933	1126
ENSMUSG00000062937	260
ENSMUSG00000062939	1
ENSMUSG00000062944	68
ENSMUSG00000062949	7545
ENSMUSG00000062952	0
ENSMUSG00000062960	1664
ENSMUSG00000062961	0
ENSMUSG00000062962	2
ENSMUSG00000062963	1180
ENSMUSG00000062980	1476
ENSMUSG00000062981	610
ENSMUSG00000062987	0
ENSMUSG00000062991	6
ENSMUSG00000062995	45
ENSMUSG00000062997	1470
ENSMUSG00000063001	737
ENSMUSG00000063011	20
ENSMUSG00000063015	1839
ENSMUSG00000063018	1
ENSMUSG00000063019	65
ENSMUSG00000063020	0
ENSMUSG00000063021	2
ENSMUSG00000063047	93
ENSMUSG00000063049	166
ENSMUSG00000063052	325
ENSMUSG00000063058	0
ENSMUSG00000063060	21
ENSMUSG00000063063	2
ENSMUSG00000063065	281
ENSMUSG00000063077	3580
ENSMUSG00000063080	0
ENSMUSG00000063087	12
ENSMUSG00000063089	0
ENSMUSG00000063106	0
ENSMUSG00000063108	402
ENSMUSG00000063109	2
ENSMUSG00000063116	0
ENSMUSG00000063120	0
ENSMUSG00000063129	0
ENSMUSG00000063130	0
ENSMUSG00000063133	0
ENSMUSG00000063137	0
ENSMUSG00000063142	0
ENSMUSG00000063145	58
ENSMUSG00000063146	51
ENSMUSG00000063157	1
ENSMUSG00000063160	20
ENSMUSG00000063163	0
ENSMUSG00000063166	0
ENSMUSG00000063171	271
ENSMUSG00000063172	32
ENSMUSG00000063173	0
ENSMUSG00000063176	0
ENSMUSG00000063177	0
ENSMUSG00000063179	113
ENSMUSG00000063180	0
ENSMUSG00000063188	0
ENSMUSG00000063193	9
ENSMUSG00000063200	506
ENSMUSG00000063206	0
ENSMUSG00000063216	0
ENSMUSG00000063221	0
ENSMUSG00000063225	0
ENSMUSG00000063229	9415
ENSMUSG00000063230	0
ENSMUSG00000063232	1567
ENSMUSG00000063234	0
ENSMUSG00000063235	719
ENSMUSG00000063236	68
ENSMUSG00000063239	0
ENSMUSG00000063240	0
ENSMUSG00000063242	0
ENSMUSG00000063245	38
ENSMUSG00000063251	0
ENSMUSG00000063252	0
ENSMUSG00000063253	95
ENSMUSG00000063254	9
ENSMUSG00000063260	1
ENSMUSG00000063268	237
ENSMUSG00000063273	352
ENSMUSG00000063275	110
ENSMUSG00000063277	0
ENSMUSG00000063281	122
ENSMUSG00000063286	55
ENSMUSG00000063296	3
ENSMUSG00000063297	0
ENSMUSG00000063303	4
ENSMUSG00000063305	0
ENSMUSG00000063314	4
ENSMUSG00000063316	1203
ENSMUSG00000063317	284
ENSMUSG00000063320	100
ENSMUSG00000063328	10
ENSMUSG00000063334	424
ENSMUSG00000063350	0
ENSMUSG00000063354	617
ENSMUSG00000063358	1801
ENSMUSG00000063362	633
ENSMUSG00000063364	22
ENSMUSG00000063374	0
ENSMUSG00000063376	0
ENSMUSG00000063380	0
ENSMUSG00000063382	224
ENSMUSG00000063383	35
ENSMUSG00000063386	0
ENSMUSG00000063388	46
ENSMUSG00000063394	0
ENSMUSG00000063406	882
ENSMUSG00000063409	0
ENSMUSG00000063410	349
ENSMUSG00000063412	61
ENSMUSG00000063415	95
ENSMUSG00000063427	361
ENSMUSG00000063428	256
ENSMUSG00000063430	5
ENSMUSG00000063434	0
ENSMUSG00000063439	23
ENSMUSG00000063442	1
ENSMUSG00000063445	94
ENSMUSG00000063446	0
ENSMUSG00000063447	0
ENSMUSG00000063450	2329
ENSMUSG00000063452	0
ENSMUSG00000063455	20
ENSMUSG00000063457	2652
ENSMUSG00000063458	1
ENSMUSG00000063478	0
ENSMUSG00000063480	343
ENSMUSG00000063488	170
ENSMUSG00000063506	4
ENSMUSG00000063507	0
ENSMUSG00000063511	610
ENSMUSG00000063514	0
ENSMUSG00000063522	1
ENSMUSG00000063524	3467
ENSMUSG00000063529	0
ENSMUSG00000063531	0
ENSMUSG00000063535	5
ENSMUSG00000063543	10
ENSMUSG00000063548	1
ENSMUSG00000063549	0
ENSMUSG00000063550	628
ENSMUSG00000063556	1
ENSMUSG00000063558	2986
ENSMUSG00000063564	5
ENSMUSG00000063568	6
ENSMUSG00000063576	268
ENSMUSG00000063582	0
ENSMUSG00000063583	0
ENSMUSG00000063586	14
ENSMUSG00000063590	385
ENSMUSG00000063594	3
ENSMUSG00000063600	21
ENSMUSG00000063605	17
ENSMUSG00000063611	1
ENSMUSG00000063615	0
ENSMUSG00000063623	5
ENSMUSG00000063626	0
ENSMUSG00000063628	0
ENSMUSG00000063632	0
ENSMUSG00000063646	1
ENSMUSG00000063651	0
ENSMUSG00000063652	11
ENSMUSG00000063656	0
ENSMUSG00000063659	423
ENSMUSG00000063660	1
ENSMUSG00000063661	0
ENSMUSG00000063663	382
ENSMUSG00000063672	0
ENSMUSG00000063681	0
ENSMUSG00000063683	2952
ENSMUSG00000063684	1052
ENSMUSG00000063687	1
ENSMUSG00000063689	12
ENSMUSG00000063694	803
ENSMUSG00000063696	326
ENSMUSG00000063698	7
ENSMUSG00000063704	169
ENSMUSG00000063713	0
ENSMUSG00000063714	27
ENSMUSG00000063715	0
ENSMUSG00000063727	74
ENSMUSG00000063728	0
ENSMUSG00000063730	1143
ENSMUSG00000063732	0
ENSMUSG00000063739	0
ENSMUSG00000063751	0
ENSMUSG00000063754	20
ENSMUSG00000063757	1
ENSMUSG00000063760	494
ENSMUSG00000063762	0
ENSMUSG00000063764	0
ENSMUSG00000063765	5
ENSMUSG00000063767	0
ENSMUSG00000063777	0
ENSMUSG00000063779	0
ENSMUSG00000063780	0
ENSMUSG00000063785	252
ENSMUSG00000063787	356
ENSMUSG00000063796	0
ENSMUSG00000063800	145
ENSMUSG00000063801	291
ENSMUSG00000063802	203
ENSMUSG00000063804	0
ENSMUSG00000063808	159
ENSMUSG00000063810	120
ENSMUSG00000063816	1
ENSMUSG00000063820	1
ENSMUSG00000063821	0
ENSMUSG00000063823	0
ENSMUSG00000063827	0
ENSMUSG00000063830	1
ENSMUSG00000063838	21
ENSMUSG00000063842	0
ENSMUSG00000063844	0
ENSMUSG00000063846	0
ENSMUSG00000063849	177
ENSMUSG00000063851	1
ENSMUSG00000063856	21565
ENSMUSG00000063867	0
ENSMUSG00000063870	2187
ENSMUSG00000063873	14
ENSMUSG00000063875	12
ENSMUSG00000063881	0
ENSMUSG00000063882	2540
ENSMUSG00000063884	806
ENSMUSG00000063885	21
ENSMUSG00000063886	0
ENSMUSG00000063887	0
ENSMUSG00000063888	919
ENSMUSG00000063889	382
ENSMUSG00000063894	366
ENSMUSG00000063895	335
ENSMUSG00000063900	0
ENSMUSG00000063902	1283
ENSMUSG00000063903	3
ENSMUSG00000063904	1090
ENSMUSG00000063905	0
ENSMUSG00000063911	1
ENSMUSG00000063919	55
ENSMUSG00000063929	149
ENSMUSG00000063931	791
ENSMUSG00000063932	0
ENSMUSG00000063935	0
ENSMUSG00000063952	203
ENSMUSG00000063953	33
ENSMUSG00000063954	9
ENSMUSG00000063971	0
ENSMUSG00000063972	209
ENSMUSG00000063975	0
ENSMUSG00000063994	0
ENSMUSG00000063998	0
ENSMUSG00000064006	0
ENSMUSG00000064010	0
ENSMUSG00000064016	0
ENSMUSG00000064023	4
ENSMUSG00000064030	118
ENSMUSG00000064032	0
ENSMUSG00000064036	0
ENSMUSG00000064037	219
ENSMUSG00000064039	0
ENSMUSG00000064043	12
ENSMUSG00000064044	0
ENSMUSG00000064052	0
ENSMUSG00000064057	0
ENSMUSG00000064061	103
ENSMUSG00000064063	0
ENSMUSG00000064065	16
ENSMUSG00000064068	582
ENSMUSG00000064080	78
ENSMUSG00000064081	0
ENSMUSG00000064084	0
ENSMUSG00000064090	79
ENSMUSG00000064105	168
ENSMUSG00000064109	0
ENSMUSG00000064110	0
ENSMUSG00000064115	0
ENSMUSG00000064120	1975
ENSMUSG00000064121	0
ENSMUSG00000064125	0
ENSMUSG00000064127	396
ENSMUSG00000064128	52
ENSMUSG00000064129	0
ENSMUSG00000064137	0
ENSMUSG00000064138	214
ENSMUSG00000064140	0
ENSMUSG00000064141	33
ENSMUSG00000064145	562
ENSMUSG00000064147	0
ENSMUSG00000064156	0
ENSMUSG00000064158	22
ENSMUSG00000064165	0
ENSMUSG00000064168	6
ENSMUSG00000064177	2
ENSMUSG00000064179	5
ENSMUSG00000064181	520
ENSMUSG00000064193	100
ENSMUSG00000064194	0
ENSMUSG00000064201	0
ENSMUSG00000064202	9
ENSMUSG00000064208	14
ENSMUSG00000064210	279
ENSMUSG00000064213	0
ENSMUSG00000064215	1063
ENSMUSG00000064220	8
ENSMUSG00000064223	0
ENSMUSG00000064224	0
ENSMUSG00000064225	1247
ENSMUSG00000064231	0
ENSMUSG00000064232	0
ENSMUSG00000064243	0
ENSMUSG00000064246	0
ENSMUSG00000064247	7
ENSMUSG00000064252	0
ENSMUSG00000064254	1277
ENSMUSG00000064259	0
ENSMUSG00000064262	83
ENSMUSG00000064263	0
ENSMUSG00000064264	11
ENSMUSG00000064266	0
ENSMUSG00000064267	26
ENSMUSG00000064272	0
ENSMUSG00000064280	2
ENSMUSG00000064281	16
ENSMUSG00000064284	75
ENSMUSG00000064288	10
ENSMUSG00000064289	360
ENSMUSG00000064293	0
ENSMUSG00000064294	25831
ENSMUSG00000064299	0
ENSMUSG00000064302	424
ENSMUSG00000064307	27
ENSMUSG00000064308	0
ENSMUSG00000064310	0
ENSMUSG00000064315	1
ENSMUSG00000064317	27
ENSMUSG00000064325	70
ENSMUSG00000064326	62
ENSMUSG00000064329	0
ENSMUSG00000064330	2
ENSMUSG00000064333	0
ENSMUSG00000064373	104765
ENSMUSG00000064377	0
ENSMUSG00000064380	646
ENSMUSG00000064382	212
ENSMUSG00000064386	0
ENSMUSG00000064387	1480
ENSMUSG00000064389	18
ENSMUSG00000064390	205
ENSMUSG00000064391	0
ENSMUSG00000064392	0
ENSMUSG00000064393	0
ENSMUSG00000064394	0
ENSMUSG00000064395	1
ENSMUSG00000064397	85
ENSMUSG00000064398	0
ENSMUSG00000064399	0
ENSMUSG00000064400	1
ENSMUSG00000064403	0
ENSMUSG00000064405	26
ENSMUSG00000064407	0
ENSMUSG00000064408	0
ENSMUSG00000064409	3
ENSMUSG00000064410	13
ENSMUSG00000064412	1
ENSMUSG00000064413	0
ENSMUSG00000064414	5
ENSMUSG00000064416	3
ENSMUSG00000064417	0
ENSMUSG00000064419	0
ENSMUSG00000064422	0
ENSMUSG00000064424	0
ENSMUSG00000064427	39
ENSMUSG00000064428	0
ENSMUSG00000064429	0
ENSMUSG00000064432	0
ENSMUSG00000064433	0
ENSMUSG00000064435	0
ENSMUSG00000064436	0
ENSMUSG00000064437	20
ENSMUSG00000064440	47
ENSMUSG00000064441	747
ENSMUSG00000064442	6
ENSMUSG00000064443	0
ENSMUSG00000064444	0
ENSMUSG00000064446	0
ENSMUSG00000064450	292
ENSMUSG00000064451	190
ENSMUSG00000064452	0
ENSMUSG00000064453	281
ENSMUSG00000064455	0
ENSMUSG00000064460	0
ENSMUSG00000064463	0
ENSMUSG00000064464	0
ENSMUSG00000064467	0
ENSMUSG00000064468	0
ENSMUSG00000064471	0
ENSMUSG00000064472	1
ENSMUSG00000064476	0
ENSMUSG00000064477	0
ENSMUSG00000064481	0
ENSMUSG00000064485	0
ENSMUSG00000064486	0
ENSMUSG00000064487	0
ENSMUSG00000064489	1
ENSMUSG00000064490	0
ENSMUSG00000064491	2
ENSMUSG00000064492	7
ENSMUSG00000064493	172
ENSMUSG00000064494	17
ENSMUSG00000064495	12
ENSMUSG00000064496	0
ENSMUSG00000064497	0
ENSMUSG00000064500	302
ENSMUSG00000064507	0
ENSMUSG00000064508	0
ENSMUSG00000064510	0
ENSMUSG00000064511	0
ENSMUSG00000064512	0
ENSMUSG00000064513	5
ENSMUSG00000064514	448
ENSMUSG00000064515	0
ENSMUSG00000064517	0
ENSMUSG00000064519	0
ENSMUSG00000064522	0
ENSMUSG00000064524	0
ENSMUSG00000064525	0
ENSMUSG00000064526	0
ENSMUSG00000064527	0
ENSMUSG00000064529	0
ENSMUSG00000064530	0
ENSMUSG00000064532	0
ENSMUSG00000064536	0
ENSMUSG00000064540	270
ENSMUSG00000064541	0
ENSMUSG00000064542	462
ENSMUSG00000064543	0
ENSMUSG00000064545	0
ENSMUSG00000064547	0
ENSMUSG00000064548	0
ENSMUSG00000064549	0
ENSMUSG00000064550	0
ENSMUSG00000064551	0
ENSMUSG00000064553	0
ENSMUSG00000064554	0
ENSMUSG00000064555	0
ENSMUSG00000064556	0
ENSMUSG00000064558	0
ENSMUSG00000064563	218
ENSMUSG00000064565	5
ENSMUSG00000064566	1
ENSMUSG00000064567	0
ENSMUSG00000064569	0
ENSMUSG00000064570	0
ENSMUSG00000064572	0
ENSMUSG00000064573	0
ENSMUSG00000064574	0
ENSMUSG00000064575	0
ENSMUSG00000064577	0
ENSMUSG00000064579	0
ENSMUSG00000064580	17
ENSMUSG00000064581	0
ENSMUSG00000064582	25
ENSMUSG00000064584	0
ENSMUSG00000064585	4
ENSMUSG00000064586	0
ENSMUSG00000064587	0
ENSMUSG00000064588	0
ENSMUSG00000064590	0
ENSMUSG00000064591	0
ENSMUSG00000064595	0
ENSMUSG00000064596	0
ENSMUSG00000064597	0
ENSMUSG00000064600	44
ENSMUSG00000064601	0
ENSMUSG00000064602	336
ENSMUSG00000064604	33
ENSMUSG00000064605	0
ENSMUSG00000064606	0
ENSMUSG00000064609	5
ENSMUSG00000064612	222
ENSMUSG00000064613	0
ENSMUSG00000064616	0
ENSMUSG00000064617	0
ENSMUSG00000064618	0
ENSMUSG00000064619	0
ENSMUSG00000064620	7
ENSMUSG00000064621	0
ENSMUSG00000064622	0
ENSMUSG00000064624	2
ENSMUSG00000064626	0
ENSMUSG00000064630	0
ENSMUSG00000064631	0
ENSMUSG00000064632	0
ENSMUSG00000064634	9
ENSMUSG00000064637	54
ENSMUSG00000064642	1
ENSMUSG00000064644	0
ENSMUSG00000064646	0
ENSMUSG00000064647	312
ENSMUSG00000064648	18
ENSMUSG00000064652	0
ENSMUSG00000064653	8
ENSMUSG00000064655	57
ENSMUSG00000064658	1
ENSMUSG00000064659	0
ENSMUSG00000064663	3
ENSMUSG00000064664	0
ENSMUSG00000064665	0
ENSMUSG00000064666	425
ENSMUSG00000064669	0
ENSMUSG00000064670	0
ENSMUSG00000064671	0
ENSMUSG00000064672	23
ENSMUSG00000064673	0
ENSMUSG00000064675	0
ENSMUSG00000064677	0
ENSMUSG00000064679	1
ENSMUSG00000064682	3
ENSMUSG00000064685	0
ENSMUSG00000064686	0
ENSMUSG00000064687	0
ENSMUSG00000064688	0
ENSMUSG00000064689	0
ENSMUSG00000064691	1
ENSMUSG00000064692	0
ENSMUSG00000064693	0
ENSMUSG00000064694	625
ENSMUSG00000064696	22
ENSMUSG00000064697	0
ENSMUSG00000064698	0
ENSMUSG00000064702	0
ENSMUSG00000064704	0
ENSMUSG00000064706	0
ENSMUSG00000064707	0
ENSMUSG00000064709	0
ENSMUSG00000064714	0
ENSMUSG00000064715	0
ENSMUSG00000064717	0
ENSMUSG00000064718	0
ENSMUSG00000064719	34
ENSMUSG00000064720	0
ENSMUSG00000064721	0
ENSMUSG00000064722	0
ENSMUSG00000064724	0
ENSMUSG00000064725	376
ENSMUSG00000064726	0
ENSMUSG00000064727	0
ENSMUSG00000064728	0
ENSMUSG00000064731	41
ENSMUSG00000064732	0
ENSMUSG00000064734	24
ENSMUSG00000064735	0
ENSMUSG00000064737	0
ENSMUSG00000064738	9
ENSMUSG00000064739	0
ENSMUSG00000064740	0
ENSMUSG00000064741	61
ENSMUSG00000064742	2
ENSMUSG00000064743	0
ENSMUSG00000064745	1
ENSMUSG00000064746	0
ENSMUSG00000064748	0
ENSMUSG00000064751	351
ENSMUSG00000064755	0
ENSMUSG00000064758	0
ENSMUSG00000064759	0
ENSMUSG00000064761	0
ENSMUSG00000064762	0
ENSMUSG00000064763	0
ENSMUSG00000064764	0
ENSMUSG00000064765	2
ENSMUSG00000064766	0
ENSMUSG00000064767	450
ENSMUSG00000064768	7
ENSMUSG00000064769	0
ENSMUSG00000064770	0
ENSMUSG00000064772	0
ENSMUSG00000064775	0
ENSMUSG00000064776	0
ENSMUSG00000064777	0
ENSMUSG00000064778	902
ENSMUSG00000064779	0
ENSMUSG00000064780	329
ENSMUSG00000064781	0
ENSMUSG00000064782	0
ENSMUSG00000064783	0
ENSMUSG00000064788	0
ENSMUSG00000064791	445
ENSMUSG00000064792	154
ENSMUSG00000064793	0
ENSMUSG00000064795	0
ENSMUSG00000064796	138
ENSMUSG00000064797	32
ENSMUSG00000064798	7
ENSMUSG00000064800	0
ENSMUSG00000064801	0
ENSMUSG00000064802	0
ENSMUSG00000064805	0
ENSMUSG00000064806	0
ENSMUSG00000064807	0
ENSMUSG00000064811	0
ENSMUSG00000064814	0
ENSMUSG00000064816	276
ENSMUSG00000064818	0
ENSMUSG00000064822	0
ENSMUSG00000064823	25
ENSMUSG00000064824	0
ENSMUSG00000064829	238
ENSMUSG00000064830	0
ENSMUSG00000064831	0
ENSMUSG00000064833	0
ENSMUSG00000064834	0
ENSMUSG00000064836	0
ENSMUSG00000064837	36
ENSMUSG00000064840	0
ENSMUSG00000064841	17
ENSMUSG00000064842	0
ENSMUSG00000064843	0
ENSMUSG00000064844	266
ENSMUSG00000064845	0
ENSMUSG00000064850	0
ENSMUSG00000064851	0
ENSMUSG00000064853	15
ENSMUSG00000064854	0
ENSMUSG00000064855	0
ENSMUSG00000064856	0
ENSMUSG00000064857	0
ENSMUSG00000064858	7
ENSMUSG00000064859	2
ENSMUSG00000064860	0
ENSMUSG00000064862	0
